#identifier	index	radius_um	rel_dry_mass_pg	abs_dry_mass_pg	time	medium
cd1f2:22.2	1.3651605810941494	6.672572864678445	217.9026039599215	217.9026039599215	1520951166.0	1.335
cd1f2:22.3	1.3671284712453167	7.1070279863838355	281.43430238410826	281.43430238410826	1520951166.0	1.335
cd1f2:23.1	1.3673694550537445	6.099512177712329	180.51840851179796	180.51840851179796	1520951166.0	1.335
cd1f2:23.2	1.3637695559709782	8.512944383006817	433.52085852692704	433.52085852692704	1520951166.0	1.335
cd1f2:24.1	1.3678654085941537	7.034407086474003	279.87906126089155	279.87906126089155	1520951166.0	1.335
cd1f2:25.1	1.3673794898048752	6.659255998254196	234.57333468231639	234.57333468231639	1520951168.0	1.335
cd1f2:25.2	1.3681010238087652	6.304844498160838	202.2359411649248	202.2359411649248	1520951168.0	1.335
cd1f2:25.3	1.362779984497218	7.749184395231858	315.5212878970744	315.5212878970744	1520951168.0	1.335
cd1f2:26.1	1.3690184201873303	6.982493482888369	285.431069665713	285.431069665713	1520951168.0	1.335
cd1f2:26.2	1.366527292310891	6.945443996099784	260.3137149337897	260.3137149337897	1520951168.0	1.335
cd1f2:26.3	1.3681227487398306	6.8492080622637515	261.441393842848	261.441393842848	1520951168.0	1.335
cd1f2:28.1	1.3650489825165437	7.221606272385655	276.2817644344901	276.2817644344901	1520951168.0	1.335
cd1f2:28.2	1.3665769832417833	6.5617357834666805	217.7440908937016	217.7440908937016	1520951168.0	1.335
cd1f2:28.3	1.3682581091951853	7.52056101380943	345.12891637094725	345.12891637094725	1520951168.0	1.335
cd1f2:29.1	1.3678067485245955	6.050621120129689	177.0159050139985	177.0159050139985	1520951170.0	1.335
cd1f2:29.2	1.3673058894019425	6.344677077233187	201.87373594218843	201.87373594218843	1520951170.0	1.335
cd1f2:29.3	1.3677406538324808	6.537810592310528	224.44657507923955	224.44657507923955	1520951170.0	1.335
cd1f2:30.1	1.3667150343954202	5.991981555007629	166.9731366257949	166.9731366257949	1520951170.0	1.335
cd1f2:31.1	1.3695784700251223	6.855978213161727	274.14128172928326	274.14128172928326	1520951170.0	1.335
cd1f2:31.2	1.367403339325166	6.881332695900262	257.4517692524563	257.4517692524563	1520951170.0	1.335
cd1f2:32.1	1.3683174909931644	6.439472367607041	217.88230957828506	217.88230957828506	1520951172.0	1.335
cd1f2:33.1	1.3678083321544452	6.0780795954829605	180.43029601777002	180.43029601777002	1520951172.0	1.335
cd1f2:34.1	1.3702482977864359	6.714390233442516	264.8046330386788	264.8046330386788	1520951172.0	1.335
cd1f2:34.2	1.3703579127651515	7.060167934427548	307.0106631037611	307.0106631037611	1520951172.0	1.335
cd1f2:34.3	1.3670689391542643	6.759190113333635	242.81917164256953	242.81917164256953	1520951172.0	1.335
cd1f2:35.1	1.367700135954948	6.595074593637474	229.03768154863945	229.03768154863945	1520951174.0	1.335
cd1f2:35.3	1.3685437507602591	6.464194191641169	223.45678540873158	223.45678540873158	1520951174.0	1.335
cd1f2:35.4	1.3688999281605092	5.917982905291024	173.4103883686693	173.4103883686693	1520951174.0	1.335
cd1f2:36.1	1.3682632353149438	7.000492578578621	280.7025732677704	280.7025732677704	1520951174.0	1.335
cd1f2:37.1	1.3676595136771275	6.655065170412026	234.5319599072422	234.5319599072422	1520951174.0	1.335
cd1f2:37.2	1.3668463042903083	7.698551779058364	352.71333931041585	352.71333931041585	1520951174.0	1.335
cd1f2:37.3	1.3684781995490523	6.179865104909433	194.72192749908237	194.72192749908237	1520951174.0	1.335
cd1f2:38.1	1.3673561313422724	7.464059004641373	328.1111100436843	328.1111100436843	1520951176.0	1.335
cd1f2:39.1	1.3723632581142406	8.468565002381252	559.4182242717823	559.4182242717823	1520951176.0	1.335
cd1f2:40.1	1.3648565205892842	6.137749309899595	167.87211821695416	167.87211821695416	1520951176.0	1.335
cd1f2:40.2	1.3665526917666204	6.718875453521519	233.85084443430955	233.85084443430955	1520951176.0	1.335
cd1f2:41.1	1.3585293384285624	7.107816984646108	204.52180948558328	204.52180948558328	1520951178.0	1.335
cd1f2:41.2	1.367470890178065	7.498080162224839	335.29314863677433	335.29314863677433	1520951178.0	1.335
cd1f2:41.3	1.3657588578184503	6.493829424412496	208.89650362004403	208.89650362004403	1520951178.0	1.335
