#identifier	index	radius_um	rel_dry_mass_pg	abs_dry_mass_pg	time	medium
cd1f2:12.1	1.358944540138121	6.610790914751697	164.82743930709685	164.82743930709685	1520951160.0	1.335
cd1f2:13.1	1.3661141389438591	6.726369330877672	226.6956989151572	226.6956989151572	1520951160.0	1.335
cd1f2:13.2	1.3649969357961458	6.759906809107156	223.01724112938638	223.01724112938638	1520951160.0	1.335
cd1f2:13.3	1.3660930562463833	6.4142905075070535	198.80860128114105	198.80860128114105	1520951160.0	1.335
cd1f2:14.1	1.367150491986039	6.767270813615517	238.44837903842694	238.44837903842694	1520951160.0	1.335
cd1f2:14.2	1.3688615913258007	6.409622834211366	211.99053288199215	211.99053288199215	1520951160.0	1.335
cd1f2:15.1	1.3684249852644912	7.259152462976308	305.2346106813854	305.2346106813854	1520951160.0	1.335
cd1f2:15.2	1.365560443500239	6.547031839558317	204.75699905885585	204.75699905885585	1520951160.0	1.335
cd1f2:16.1	1.3666651413840547	7.783105409785099	358.32047355933724	358.32047355933724	1520951162.0	1.335
cd1f2:16.2	1.3653400679574808	8.049649469892856	376.96822211177863	376.96822211177863	1520951162.0	1.335
cd1f2:17.1	1.368965287180697	7.137107163774698	295.25373217669505	295.25373217669505	1520951162.0	1.335
cd1f2:17.2	1.365719089622856	7.168563153584245	274.23966206393453	274.23966206393453	1520951162.0	1.335
cd1f2:18.1	1.3661406095050164	7.513853798871173	318.7398356717832	318.7398356717832	1520951162.0	1.335
cd1f2:19.1	1.3662902968619126	6.685033239085532	224.41582936679296	224.41582936679296	1520951164.0	1.335
cd1f2:19.2	1.3698187832369444	7.067697079423703	294.94663787400265	294.94663787400265	1520951164.0	1.335
cd1f2:20.1	1.3659028676903946	7.634706376373445	328.2795316166604	328.2795316166604	1520951164.0	1.335
cd1f2:21.1	1.3645855135518994	6.979111448295394	239.52849245656802	239.52849245656802	1520951164.0	1.335
cd1f2:21.2	1.364946722497178	6.548011451648325	200.1869286318185	200.1869286318185	1520951164.0	1.335
cd1f2:21.3	1.3645041133242264	6.410164966933813	185.81910736002365	185.81910736002365	1520951164.0	1.335
cd1f2:22.1	1.3656553852539357	7.202800461784647	273.4838353050925	273.4838353050925	1520951166.0	1.335
cd1f2:22.2	1.364351794296309	6.777221132160331	217.71775440905753	217.71775440905753	1520951166.0	1.335
cd1f2:22.3	1.3660900180190503	7.225299253933338	281.4588261318226	281.4588261318226	1520951166.0	1.335
cd1f2:23.1	1.3663180629407339	6.21090504571596	180.4460487319703	180.4460487319703	1520951166.0	1.335
cd1f2:23.2	1.3629818394415922	8.656483004250768	433.5651030628645	433.5651030628645	1520951166.0	1.335
cd1f2:24.1	1.3667515067534868	7.169183055687324	279.76062747907616	279.76062747907616	1520951166.0	1.335
cd1f2:25.1	1.3664316682717481	6.769200534674444	234.55851752163917	234.55851752163917	1520951168.0	1.335
cd1f2:25.2	1.3667914335080094	6.418740476474557	202.27297349748048	202.27297349748048	1520951168.0	1.335
cd1f2:25.3	1.3620401244154912	7.869751620617361	315.3738011422964	315.3738011422964	1520951168.0	1.335
cd1f2:26.1	1.367691303665068	7.135446727801358	285.46028176851325	285.46028176851325	1520951168.0	1.335
cd1f2:26.2	1.3655918905160973	7.063516544033481	260.3727239986056	260.3727239986056	1520951168.0	1.335
cd1f2:26.3	1.3670321998788038	6.976724560234994	261.5601279085549	261.5601279085549	1520951168.0	1.335
cd1f2:28.1	1.364115285432	7.350369216971138	276.25560123297777	276.25560123297777	1520951168.0	1.335
cd1f2:28.2	1.3654098232429273	6.6974277754797145	217.45480904340045	217.45480904340045	1520951168.0	1.335
cd1f2:28.3	1.367151675034093	7.6620975130520295	344.9841746982975	344.9841746982975	1520951168.0	1.335
cd1f2:29.1	1.366858843880827	6.1497146461743455	176.89173412777623	176.89173412777623	1520951170.0	1.335
cd1f2:29.2	1.3665674060891038	6.43137452797799	201.78350249513895	201.78350249513895	1520951170.0	1.335
cd1f2:29.3	1.3666372892948047	6.660920999896157	224.4612159562378	224.4612159562378	1520951170.0	1.335
cd1f2:30.1	1.3657691283301472	6.094205989992307	166.85597700101036	166.85597700101036	1520951170.0	1.335
cd1f2:31.1	1.3684306609283752	6.984522412703828	274.0372864540538	274.0372864540538	1520951170.0	1.335
cd1f2:31.2	1.3665861737403011	6.974416855614361	257.43860208721463	257.43860208721463	1520951170.0	1.335
cd1f2:32.1	1.367259092867637	6.55560864564561	217.6423439221136	217.6423439221136	1520951172.0	1.335
cd1f2:33.1	1.366609620797807	6.203331235715643	180.23979497281783	180.23979497281783	1520951172.0	1.335
cd1f2:34.1	1.3689681213179394	6.850171633512132	265.069731278658	265.069731278658	1520951172.0	1.335
cd1f2:34.2	1.369112915836801	7.200556135817704	307.17688681559514	307.17688681559514	1520951172.0	1.335
cd1f2:34.3	1.3660375128211115	6.882551757987634	242.71075530082024	242.71075530082024	1520951172.0	1.335
cd1f2:35.1	1.3667303060039955	6.7053150902263035	228.95374196640117	228.95374196640117	1520951174.0	1.335
cd1f2:35.3	1.367516202234587	6.589931634770349	223.41776944555215	223.41776944555215	1520951174.0	1.335
cd1f2:35.4	1.3679306994452325	6.01519218148545	173.39150984811607	173.39150984811607	1520951174.0	1.335
cd1f2:36.1	1.3671336623175085	7.134362273477498	280.64635005830337	280.64635005830337	1520951174.0	1.335
cd1f2:37.1	1.3664982373696102	6.78698829247854	234.2337119084112	234.2337119084112	1520951174.0	1.335
cd1f2:37.2	1.3656645279129656	7.859592913212133	352.61950671648253	352.61950671648253	1520951174.0	1.335
cd1f2:37.3	1.367350105010129	6.298073926938503	194.74427931502728	194.74427931502728	1520951174.0	1.335
cd1f2:38.1	1.3662411565460184	7.607849983715023	328.0085851511928	328.0085851511928	1520951176.0	1.335
cd1f2:39.1	1.3709311357246952	8.66208193829648	559.2245070832271	559.2245070832271	1520951176.0	1.335
cd1f2:40.1	1.3637102339829374	6.270626879488763	167.5956887127656	167.5956887127656	1520951176.0	1.335
cd1f2:40.2	1.36559720025004	6.834400598373994	233.80729115784862	233.80729115784862	1520951176.0	1.335
cd1f2:41.1	1.3580473741424168	7.19843032453286	204.3940975777678	204.3940975777678	1520951178.0	1.335
cd1f2:41.2	1.3664380189199163	7.634305691288728	335.2698360162652	335.2698360162652	1520951178.0	1.335
cd1f2:41.3	1.364737147506299	6.615768047624954	208.96277022339413	208.96277022339413	1520951178.0	1.335
