#identifier	index	radius_um	rel_dry_mass_pg	abs_dry_mass_pg	time	medium
c3c47:1.1	1.355385840505233	5.28537718512915	72.17048147020911	72.17048147020911	1483700574.67253	1.335
c3c47:2.1	1.357045701953454	6.083051971209821	118.44850481927044	118.44850481927044	1483699249.07811	1.335
c3c47:3.1	1.356202551480696	5.144405413080144	69.1018055770614	69.1018055770614	1483699296.17119	1.335
c3c47:4.1	1.3549941575437137	5.92006307317524	99.27750123420032	99.27750123420032	1483700226.55472	1.335
c3c47:5.1	1.3560409557784303	5.187399463045439	70.32070656621518	70.32070656621518	1483699653.74299	1.335
c3c47:6.1	1.3566574306116619	6.237500139948866	128.0933692031011	128.0933692031011	1483701048.07347	1.335
c3c47:6.2	1.3568890387181487	6.234908712261801	129.94130317426985	129.94130317426985	1483701048.07347	1.335
c3c47:7.1	1.3567263090291894	6.1482416558662685	120.63892108237	120.63892108237	1483699776.49133	1.335
c3c47:7.2	1.3567736096361702	6.146674884067303	120.82443177380155	120.82443177380155	1483699776.49133	1.335
c3c47:8.1	1.3548301307772717	5.804464679969239	92.15491933566105	92.15491933566105	1483699722.41231	1.335
