#identifier	index	radius_um	rel_dry_mass_pg	abs_dry_mass_pg	time	medium
816a7:1.1	1.3568018122432979	6.2057498178362795	125.7678971200341	125.7678971200341	1483699249.07811	1.335
816a7:2.1	1.35609643036176	5.177564909805906	70.154049131185	70.154049131185	1483699296.17119	1.335
816a7:3.1	1.3527799158223008	5.900968368229455	87.19157380107106	87.19157380107106	1483699325.97689	1.335
816a7:5.1	1.352112032261157	5.271955109900018	59.947897732122286	59.947897732122286	1483699402.03263	1.335
816a7:6.1	1.357789648332259	5.542809457435903	92.91809221900917	92.91809221900917	1483699460.9291	1.335
816a7:8.1	1.3463764803148492	5.311662922541148	40.83315613947241	40.83315613947241	1483699576.15121	1.335
816a7:9.1	1.3558812233685285	5.231997947757335	71.59604107889288	71.59604107889288	1483699653.74299	1.335
816a7:10.1	1.3547159778359135	5.862365850469674	94.85125644981493	94.85125644981493	1483699722.41231	1.335
816a7:11.1	1.3566816977937732	6.195850992875048	123.51649984484317	123.51649984484317	1483699776.49133	1.335
816a7:12.1	1.3564118752479468	5.595556297326602	90.07588982395549	90.07588982395549	1483699813.70593	1.335
816a7:13.1	1.3548873355294553	5.3522096743571534	72.7640058920269	72.7640058920269	1483699855.97105	1.335
816a7:14.1	1.3561252041792713	5.971685024629583	107.71483224497226	107.71483224497226	1483699866.82848	1.335
816a7:15.1	1.3565817470780623	6.029335710133774	113.04158997647735	113.04158997647735	1483699925.72228	1.335
816a7:16.1	1.356906336038457	5.976670066914631	112.14873891214708	112.14873891214708	1483699964.89211	1.335
816a7:17.1	1.3417271765434333	6.402709991167201	42.0336669223953	42.0336669223953	1483699983.50283	1.335
816a7:18.1	1.3542677937865306	5.420874142733557	73.17830127051835	73.17830127051835	1483700034.75755	1.335
816a7:19.1	1.3571034260127632	6.223281185448412	127.51870211557724	127.51870211557724	1483700082.88536	1.335
816a7:20.1	1.3520369469290425	6.053064055153783	89.96660410636608	89.96660410636608	1483700140.00607	1.335
816a7:20.2	1.3559746248218068	5.2371880761209875	72.19627699407168	72.19627699407168	1483700140.00607	1.335
816a7:21.1	1.3548872766724565	5.968901755619376	101.26059863695838	101.26059863695838	1483700226.55472	1.335
816a7:22.1	1.3512099555583617	4.957520580539421	47.16052919602333	47.16052919602333	1483700262.48432	1.335
816a7:23.1	1.3561126908355312	6.029240719759498	110.4727085766589	110.4727085766589	1483700296.46871	1.335
816a7:24.2	1.354245149700552	5.937657399267016	96.07901742495937	96.07901742495937	1483700353.24539	1.335
816a7:25.1	1.3489912321400659	6.11660408994357	76.34676983718005	76.34676983718005	1483700387.3688	1.335
816a7:27.2	1.3526079048255426	5.111348600760924	56.88766543447061	56.88766543447061	1483700451.65623	1.335
816a7:28.1	1.3555436916543477	6.090931000251417	110.96779945836802	110.96779945836802	1483700485.63663	1.335
816a7:29.1	1.356603727454714	6.013245933742424	112.49802710955768	112.49802710955768	1483700528.80895	1.335
816a7:30.1	1.3525199100810437	5.211461935088984	59.23323412151767	59.23323412151767	1483700533.75444	1.335
816a7:31.1	1.3551137008244207	5.330830445051071	72.88732943237123	72.88732943237123	1483700574.67253	1.335
816a7:32.1	1.3565369480287426	6.0159829468893395	112.41800715986052	112.41800715986052	1483700631.53422	1.335
816a7:33.1	1.356376505180299	5.6609501684032955	93.00513484846498	93.00513484846498	1483700675.42761	1.335
